participant,presentationnum,verb,condition,item,targword,question,yesno,list,version,index,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A1SHLWKA0UH1IS,8,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,0,0.708,0,0.708,2.53673469388,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.048,49.692
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,1.107,0,1.107,0.0124716553288,153.328,163.76,1.107,147.47,1.059,--undefined--,--undefined--,--undefined--,153.328,34.386,85.331
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.629,0,0.629,1.11995464853,129.558,175.47,0.030,99.36,0.195,145.084,102.619,--undefined--,--undefined--,61.827,86.500
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,SANDY,SANDY,5,0.788,0,0.788,1.7485260771,139.713,160.43,0.453,77.06,0.514,141.743,149.996,135.474,117.002,74.784,86.173
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.279,0,0.279,2.53673469388,128.504,143.74,0.116,120.11,0.279,--undefined--,139.828,129.589,122.757,74.037,84.123
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.030,0,0.030,2.81609977324,118.556,120.11,0,117.31,0.029,119.890,118.959,117.931,117.441,83.443,83.700
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,PULLING,PULLING,5,0.419,0,0.419,2.84603174603,121.371,129.88,0.177,116.49,0.052,117.418,126.758,--undefined--,--undefined--,59.240,83.374
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,TORI,TORI,4,0.798,0,0.798,3.26507936508,114.886,150.86,0.063,76.39,0.295,136.494,96.356,--undefined--,--undefined--,49.966,84.226
A1XATJA7ENOGWB,15,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.898,0,0.898,4.06326530612,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,1.277,5.817
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,1.098,0,1.098,0.0124716553288,180.522,189.57,1.092,165.40,1.031,--undefined--,--undefined--,--undefined--,180.522,44.914,86.269
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,YES,YES,3,0.599,0,0.599,1.10997732426,138.319,188.94,0,98.65,0.113,143.444,--undefined--,--undefined--,133.996,69.662,85.411
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,BILLY,BILLY,4,0.349,0,0.349,1.70861678005,140.887,153.77,0.147,129.17,0.053,131.692,148.408,143.896,137.801,81.753,86.097
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,IS,IS,2,0.160,0,0.160,2.05782312925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35.087,62.742
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,0.339,0,0.339,2.21746031746,141.033,154.21,0.206,134.59,0.257,--undefined--,--undefined--,143.337,136.369,46.332,84.656
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,KISSING,KISSING,5,0.459,0,0.459,2.5566893424,126.143,154.60,0.047,100.75,0.459,141.424,127.342,126.205,115.147,74.957,82.186
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,ANDY,ANDY,4,0.549,0,0.549,3.0156462585,103.328,114.89,0.028,96.70,0.072,103.328,--undefined--,--undefined--,--undefined--,36.593,73.422
A1XATJA7ENOGWB,17,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,2,sp,sp,0,0.379,0,0.379,3.56439909297,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,6.311,8.799
A1XATJA7ENOGWB,19,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,1,sp,sp,1,0.968,0,0.968,0.0124716553288,180.693,185.08,0.931,170.65,0.968,--undefined--,--undefined--,--undefined--,180.693,34.978,86.212
A1XATJA7ENOGWB,19,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,1,YES,YES,3,0.619,0,0.619,0.980272108844,139.400,170.65,0,106.90,0.094,139.400,--undefined--,--undefined--,--undefined--,61.575,85.017
A1XATJA7ENOGWB,19,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,1,SANDY,SANDY,5,0.499,0,0.499,1.59886621315,137.867,149.42,0.032,131.46,0.112,136.607,135.411,143.222,135.754,82.547,85.891
A1XATJA7ENOGWB,19,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,1,IS,IS,2,0.259,0,0.259,2.0977324263,135.185,157.42,0.183,125.39,0.259,--undefined--,--undefined--,152.402,130.772,65.683,84.626
A1XATJA7ENOGWB,19,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,1,PULLING,PULLING,5,0.489,0,0.489,2.35714285714,115.435,135.18,0.354,85.95,0.476,117.776,118.445,127.013,107.032,77.757,85.219
A1XATJA7ENOGWB,19,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,1,TORI,TORI,4,0.549,0,0.549,2.84603174603,97.950,113.27,0.155,89.22,0.011,95.522,112.791,--undefined--,--undefined--,40.583,71.905
A1XATJA7ENOGWB,19,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,1,sp,sp,0,0.449,0,0.449,3.3947845805,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.812,39.072
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,1.167,0,1.167,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,34.230,68.952
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.778,0,0.778,1.1798185941,154.543,197.12,0.179,95.87,0.395,193.091,140.775,96.899,--undefined--,57.237,87.869
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.309,0,0.309,1.95804988662,126.055,140.35,0.309,115.63,0.205,--undefined--,--undefined--,119.475,130.369,45.779,84.652
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.399,0,0.399,2.26734693878,146.003,165.74,0.120,104.10,0.289,150.452,159.634,129.021,104.982,78.919,86.452
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.160,0,0.160,2.6664399093,138.703,153.14,0.088,132.09,0.130,--undefined--,--undefined--,143.797,133.045,72.885,84.824
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.040,0,0.040,2.82607709751,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,65.146,65.671
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,KICKING,KICKING,5,0.499,0,0.499,2.86598639456,122.386,147.41,0.048,93.50,0.457,129.997,122.128,131.152,108.914,79.641,83.455
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.868,0,0.868,3.36485260771,92.841,96.90,0,89.15,0.025,92.841,--undefined--,--undefined--,--undefined--,38.052,71.814
A1XATJA7ENOGWB,20,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.259,0,0.259,4.23287981859,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.838,0,0.838,0.0124716553288,154.228,162.49,0.783,149.28,0.829,--undefined--,--undefined--,--undefined--,154.228,41.269,86.274
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.549,0,0.549,0.850566893424,128.212,159.57,0.025,100.63,0.231,149.733,107.382,102.771,--undefined--,68.712,86.493
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,SANDY,SANDY,5,0.569,0,0.569,1.39931972789,129.722,173.79,0.213,101.20,0.416,146.264,159.678,113.677,102.980,81.433,87.049
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.180,0,0.180,1.96802721088,136.220,136.93,0.176,133.71,0.180,--undefined--,--undefined--,--undefined--,136.220,63.755,82.128
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.070,0,0.070,2.14761904762,120.805,133.71,0,110.06,0.070,128.812,123.938,118.074,112.395,82.960,83.525
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,PULLING,PULLING,5,0.519,0,0.519,2.21746031746,104.439,123.77,0.416,97.84,0.187,106.045,100.188,106.291,107.079,74.966,81.707
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,TORI,TORI,4,0.529,0,0.529,2.73628117914,97.862,105.05,0.174,91.42,0.066,96.523,100.805,--undefined--,--undefined--,46.982,76.507
A1XATJA7ENOGWB,24,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.858,0,0.858,3.26507936508,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.210,13.021
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,sp,sp,1,1.147,0,1.147,0.0124716553288,179.205,184.17,1.079,173.55,1.147,--undefined--,--undefined--,--undefined--,179.205,24.007,83.772
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,YES,YES,3,0.579,0,0.579,1.15986394558,142.749,173.55,0,109.42,0.091,141.640,--undefined--,--undefined--,147.474,56.133,85.027
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,sp,sp,1,0.110,0,0.110,1.73854875283,127.815,134.75,0,123.83,0.035,128.760,126.493,128.324,127.682,81.180,85.272
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,BILLY,BILLY,4,0.489,0,0.489,1.84829931973,139.246,172.42,0.229,99.37,0.353,136.655,156.469,123.457,--undefined--,73.029,85.445
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,IS,IS,2,0.110,0,0.110,2.33718820862,142.978,147.01,0.084,136.83,0.110,--undefined--,--undefined--,147.008,142.463,64.604,80.809
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,KISSING,KISSING,5,0.619,0,0.619,2.44693877551,119.825,161.27,0.347,89.54,0.572,130.531,127.171,129.418,97.580,71.147,80.396
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,ANDY,ANDY,4,0.509,0,0.509,3.06553287982,94.579,104.12,0.023,89.40,0.099,94.709,89.903,--undefined--,--undefined--,35.642,72.364
A1XATJA7ENOGWB,25,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListB,VersionC,nonrhyming,3,sp,sp,0,0.459,0,0.459,3.57437641723,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,4.478,4.908
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.888,0,0.888,0.0124716553288,167.253,173.91,0.888,160.90,0.818,--undefined--,--undefined--,--undefined--,167.253,40.740,86.407
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.379,0,0.379,0.900453514739,122.559,173.83,0,102.66,0.201,152.626,116.061,106.501,113.037,76.372,86.227
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,DORY,DORY,4,0.668,0,0.668,1.27959183673,127.415,177.46,0.202,100.07,0.382,133.028,146.821,113.421,115.015,77.881,85.495
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.200,0,0.200,1.94807256236,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,67.814,72.543
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.429,0,0.429,2.14761904762,124.883,133.83,0.372,114.46,0.429,--undefined--,--undefined--,--undefined--,124.883,39.104,82.338
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,POKING,POKING,5,0.539,0,0.539,2.57664399093,104.962,122.45,0.066,72.39,0.038,101.348,108.210,107.965,101.570,71.582,78.581
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,DONNY,DONNY,4,0.539,0,0.539,3.11541950113,99.322,101.80,0.045,94.21,0.135,99.508,94.206,--undefined--,--undefined--,39.311,69.784
A1XATJA7ENOGWB,29,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.519,0,0.519,3.65419501134,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.113,33.043
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,0.698,0,0.698,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.767,71.533
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,YES,YES,3,0.748,0,0.748,0.710884353741,149.547,181.83,0.257,109.66,0.082,110.906,160.820,112.772,145.592,67.903,86.142
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,0.120,0,0.120,1.45918367347,124.334,137.50,0,118.48,0.096,133.857,124.451,120.394,118.633,78.587,82.089
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,BONNIE,BONNIE,4,0.469,0,0.469,1.57891156463,132.984,147.22,0.217,118.51,0,123.645,139.135,136.253,--undefined--,77.315,85.449
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,IS,IS,2,0.070,0,0.070,2.04784580499,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.657,72.037
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,0.040,0,0.040,2.11768707483,134.655,145.50,0.015,127.03,0.040,--undefined--,143.673,132.294,127.999,77.886,84.063
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,KICKING,KICKING,5,0.549,0,0.549,2.15759637188,114.398,127.24,0.069,89.89,0.549,122.686,120.602,117.013,99.962,77.385,83.897
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,LAURIE,LAURIE,4,0.589,0,0.589,2.70634920635,93.030,99.22,0.131,89.31,0.006,93.030,--undefined--,--undefined--,--undefined--,43.662,74.296
A1XATJA7ENOGWB,30,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListB,VersionC,nonrhyming,2,sp,sp,0,0.269,0,0.269,3.29501133787,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.908,0,0.908,0.0124716553288,142.701,152.31,0.847,137.14,0.872,--undefined--,--undefined--,--undefined--,142.701,46.798,86.372
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,NO,NO,2,0.539,0,0.539,0.920408163265,123.467,156.94,0.063,100.20,0.214,145.440,105.964,102.372,--undefined--,69.547,87.113
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,SANDY,SANDY,5,0.808,0,0.808,1.45918367347,125.380,156.89,0.213,96.30,0.444,139.613,130.147,100.164,--undefined--,65.238,86.350
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.190,0,0.190,2.26734693878,106.249,112.17,0.065,102.42,0.099,--undefined--,108.031,103.271,--undefined--,71.570,84.449
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,IS,IS,2,0.259,0,0.259,2.45691609977,116.263,139.01,0.136,106.38,0.259,--undefined--,--undefined--,123.492,109.225,68.097,83.521
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,PULLING,PULLING,5,0.439,0,0.439,2.71632653061,99.915,108.78,0.173,75.47,0.194,103.114,95.225,104.397,100.792,75.679,81.440
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,TORI,TORI,4,0.509,0,0.509,3.15532879819,98.537,107.06,0.124,91.40,0.015,97.751,101.331,--undefined--,--undefined--,48.920,77.949
A1XATJA7ENOGWB,31,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListB,VersionC,nonrhyming,2,sp,sp,0,0.279,0,0.279,3.6641723356,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,sp,sp,1,1.267,0,1.267,0.0124716553288,173.134,177.59,1.259,167.93,1.189,--undefined--,--undefined--,--undefined--,173.134,33.699,85.937
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,YES,YES,3,0.639,0,0.639,1.27959183673,142.118,176.56,0,98.71,0.112,142.118,--undefined--,--undefined--,--undefined--,55.723,85.847
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,sp,sp,1,0.439,0,0.439,1.91814058957,128.869,135.95,0.439,125.03,0.360,--undefined--,--undefined--,129.775,128.695,41.315,83.769
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,DORY,DORY,4,0.459,0,0.459,2.35714285714,141.671,152.86,0.153,105.97,0.254,142.012,145.983,122.985,143.866,72.416,84.753
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,IS,IS,2,0.070,0,0.070,2.81609977324,125.163,138.53,0,116.03,0.070,130.807,127.842,123.513,118.489,81.742,83.094
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,sp,sp,1,0.050,0,0.050,2.88594104308,121.524,126.91,0.039,114.51,0.005,115.597,119.705,124.873,125.919,68.437,76.698
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,POKING,POKING,5,0.479,0,0.479,2.9358276644,112.390,133.07,0.086,90.58,0.479,125.674,118.928,112.282,99.333,75.271,81.255
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,DONNY,DONNY,4,0.589,0,0.589,3.41473922902,91.770,100.86,0.082,81.46,0.098,91.770,--undefined--,--undefined--,--undefined--,44.823,70.664
A1XATJA7ENOGWB,34,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,1,sp,sp,0,0.220,0,0.220,4.00340136054,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,1.107,0,1.107,0.0124716553288,174.702,182.96,1.091,168.48,1.045,--undefined--,--undefined--,--undefined--,174.702,40.322,86.239
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.519,0,0.519,1.11995464853,119.998,178.65,0,94.19,0.241,136.118,103.192,117.342,119.629,71.624,85.821
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.718,0,0.718,1.6387755102,143.769,169.51,0.421,115.43,0.542,127.816,155.936,148.880,115.611,76.007,85.610
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.100,0,0.100,2.35714285714,138.850,149.05,0.074,130.27,0.100,--undefined--,--undefined--,148.958,136.430,73.339,83.826
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.050,0,0.050,2.45691609977,123.310,130.27,0,117.94,0.034,128.910,124.174,119.209,120.949,76.886,83.585
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,KICKING,KICKING,5,0.599,0,0.599,2.50680272109,119.090,126.84,0.396,110.25,0.599,124.062,116.158,121.959,115.840,75.218,83.219
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.020,0,0.020,3.10544217687,110.083,110.25,0,109.83,0.020,110.139,110.042,110.125,110.023,82.168,82.715
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.708,0,0.708,3.1253968254,99.313,109.83,0,92.44,0.195,100.912,96.577,--undefined--,--undefined--,49.966,82.947
A1XATJA7ENOGWB,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.898,0,0.898,3.83378684807,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,6.997,10.294
A1XATJA7ENOGWB,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,1.088,0,1.088,0.0124716553288,148.405,155.04,1.029,140.29,1.079,--undefined--,--undefined--,--undefined--,148.405,38.466,86.146
A1XATJA7ENOGWB,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.599,0,0.599,1.1,118.151,150.59,0.061,94.81,0.274,141.733,104.787,98.208,--undefined--,62.240,86.615
A1XATJA7ENOGWB,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.190,0,0.190,1.69863945578,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31.157,44.449
A1XATJA7ENOGWB,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.828,0,0.828,1.88820861678,120.170,170.82,0.281,94.21,0.087,110.978,143.134,114.371,99.535,75.047,85.823
