participant,presentationnum,verb,condition,item,targword,question,yesno,list,version,index,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
IsHenryPushingTracy,IS,IS,2,0.170,0,0.170,0.461451247166,130.703,135.28,0.051,125.23,0.081,--undefined--,130.938,125.232,--undefined--,53.492,64.795
IsHenryPushingTracy,HENRY,HENRY,5,0.309,0,0.309,0.631065759637,170.333,211.52,0.289,138.47,0.042,141.887,154.129,168.299,203.466,65.088,71.919
IsHenryPushingTracy,PUSHING,PUSHING,5,0.339,0,0.339,0.940362811791,209.610,238.54,0.233,196.10,0.155,208.824,206.016,229.212,206.526,57.209,70.588
IsHenryPushingTracy,TRACY,TRACY,5,0.469,0,0.469,1.27959183673,192.627,268.32,0.367,129.03,0.144,207.868,131.109,244.360,259.408,55.275,73.304
IsHenryPushingTracy,sp,sp,0,0.170,0,0.170,1.7485260771,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.886,23.013
IsJennyKickingDanny,sp,sp,1,0.269,0,0.269,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.264,12.489
IsJennyKickingDanny,IS,IS,2,0.220,0,0.220,0.281859410431,151.566,200.22,0.060,124.44,0.124,200.221,185.387,130.870,127.101,43.895,60.774
IsJennyKickingDanny,JENNY,JENNY,4,0.279,0,0.279,0.501360544218,166.148,191.61,0.279,146.39,0.090,--undefined--,148.760,161.688,184.196,62.527,72.964
IsJennyKickingDanny,KICKING,KICKING,5,0.389,0,0.389,0.780725623583,193.926,227.76,0.241,145.30,0.389,196.565,197.690,208.405,182.440,56.731,69.619
IsJennyKickingDanny,DANNY,DANNY,4,0.379,0,0.379,1.16984126984,176.686,277.13,0.299,122.44,0.108,131.556,131.587,198.208,266.748,60.966,71.782
IsJennyKickingDanny,sp,sp,0,0.279,0,0.279,1.54897959184,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.593,21.528
IsJennyPokingLilly,sp,sp,1,0.469,0,0.469,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.556,17.749
IsJennyPokingLilly,IS,IS,2,0.210,0,0.210,0.481405895692,128.912,136.70,0.073,122.37,0.163,--undefined--,134.781,126.065,122.890,44.664,63.736
IsJennyPokingLilly,JENNY,JENNY,4,0.319,0,0.319,0.690929705215,166.270,211.23,0.290,136.63,0.136,156.786,141.684,157.580,199.694,63.524,73.098
IsJennyPokingLilly,POKING,POKING,5,0.329,0,0.329,1.01020408163,190.763,223.73,0.244,176.83,0.148,207.137,187.097,187.439,193.975,57.254,73.916
IsJennyPokingLilly,LILLY,LILLY,4,0.419,0,0.419,1.33945578231,171.533,241.48,0.332,128.39,0.172,152.964,132.228,191.445,224.019,63.446,69.900
IsJennyPokingLilly,sp,sp,0,0.180,0,0.180,1.75850340136,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.115,26.849
IsJennyPullingJudy,sp,sp,1,0.429,0,0.429,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.906,16.145
IsJennyPullingJudy,IS,IS,2,0.170,0,0.170,0.441496598639,136.526,167.96,0.030,121.10,0.089,161.156,135.288,124.027,--undefined--,48.253,62.231
IsJennyPullingJudy,KELLY,KELLY,4,0.309,0,0.309,0.611111111111,160.481,192.00,0.300,133.59,0.121,--undefined--,136.841,156.082,184.220,61.392,75.634
IsJennyPullingJudy,PULLING,PULLING,5,0.349,0,0.349,0.920408163265,199.975,221.68,0.121,171.14,0.349,--undefined--,200.241,201.837,197.935,59.016,73.082
IsJennyPullingJudy,JUDY,JUDY,4,0.349,0,0.349,1.26961451247,164.047,274.20,0.302,113.22,0.122,148.343,117.241,168.662,259.034,59.578,68.302
IsJennyPullingJudy,sp,sp,0,0.210,0,0.210,1.61882086168,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.090,30.383
IsJennyPullingMandy,sp,sp,1,0.419,0,0.419,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.788,10.409
IsJennyPullingMandy,IS,IS,2,0.170,0,0.170,0.431519274376,130.685,166.69,0.040,116.05,0.170,165.810,140.475,125.369,119.750,52.307,65.658
IsJennyPullingMandy,JENNY,JENNY,4,0.359,0,0.359,0.601133786848,158.566,207.74,0.320,115.95,0.005,117.899,137.188,168.501,200.639,60.666,73.823
IsJennyPullingMandy,PULLING,PULLING,5,0.329,0,0.329,0.960317460317,191.234,205.95,0.081,163.33,0.329,205.864,190.016,197.523,185.008,61.959,71.992
IsJennyPullingMandy,MANDY,MANDY,5,0.379,0,0.379,1.289569161,152.390,253.23,0.325,113.20,0.115,135.342,118.155,155.930,239.080,60.034,66.777
IsJennyPullingMandy,sp,sp,0,0.299,0,0.299,1.66870748299,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.975,23.489
IsJoeyKickingKerry,sp,sp,1,0.369,0,0.369,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.015,19.170
IsJoeyKickingKerry,IS,IS,2,0.170,0,0.170,0.381632653061,129.979,151.10,0.030,122.90,0.130,145.717,129.453,125.327,123.010,49.816,62.129
IsJoeyKickingKerry,JOEY,JOEY,3,0.309,0,0.309,0.551247165533,158.863,197.22,0.300,137.27,0.135,--undefined--,138.681,151.457,185.707,66.489,76.313
IsJoeyKickingKerry,PUSHING,PUSHING,5,0.359,0,0.359,0.860544217687,193.826,230.56,0.231,175.62,0.131,190.214,188.436,206.806,190.495,57.226,72.164
IsJoeyKickingKerry,KERRY,KERRY,4,0.409,0,0.409,1.21972789116,160.668,238.51,0.362,115.26,0.190,185.186,119.584,144.788,223.417,62.670,73.936
IsJoeyKickingKerry,sp,sp,0,0.130,0,0.130,1.62879818594,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.965,30.490
IsJoeyLiftingKerry,sp,sp,1,0.339,0,0.339,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.780,11.729
IsJoeyLiftingKerry,IS,IS,2,0.170,0,0.170,0.351700680272,128.480,136.65,0.066,119.14,0.127,--undefined--,134.766,125.106,119.552,56.229,70.090
IsJoeyLiftingKerry,sp,sp,1,0.090,0,0.090,0.521315192744,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,34.820,56.806
IsJoeyLiftingKerry,JOEY,JOEY,3,0.339,0,0.339,0.611111111111,154.059,184.15,0.310,130.81,0.165,158.514,140.195,144.276,176.827,69.911,78.262
IsJoeyLiftingKerry,PUSHING,PUSHING,5,0.379,0,0.379,0.950340136054,180.639,226.01,0.234,158.31,0.039,164.326,171.614,202.563,188.170,59.208,72.869
IsJoeyLiftingKerry,KERRY,KERRY,4,0.439,0,0.439,1.32947845805,168.835,268.00,0.360,122.43,0.201,--undefined--,127.969,160.072,252.229,59.180,73.264
IsJoeyLiftingKerry,sp,sp,0,0.309,0,0.309,1.76848072562,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.804,22.461
IsJoeyPushingHailey,sp,sp,1,0.429,0,0.429,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,11.359,16.138
IsJoeyPushingHailey,IS,IS,2,0.229,0,0.229,0.441496598639,140.998,185.84,0.039,114.81,0.159,175.492,144.688,120.465,--undefined--,48.143,71.036
IsJoeyPushingHailey,JOEY,JOEY,3,0.359,0,0.359,0.670975056689,151.050,165.00,0.295,138.18,0.160,149.782,141.436,152.232,163.234,61.815,77.081
IsJoeyPushingHailey,PUSHING,PUSHING,5,0.419,0,0.419,1.03015873016,131.636,153.00,0.110,114.04,0.408,--undefined--,150.495,141.152,119.983,52.835,64.878
IsJoeyPushingHailey,KERRY,KERRY,4,0.379,0,0.379,1.44920634921,137.591,217.26,0.303,105.62,0.083,112.124,112.711,161.442,215.946,57.310,66.610
IsJoeyPushingHailey,sp,sp,0,0.349,0,0.349,1.8283446712,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.540,21.576
IsJoeyPushingKerry,sp,sp,1,0.200,0,0.200,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.377,18.420
IsJoeyPushingKerry,IS,IS,2,0.140,0,0.140,0.21201814059,135.406,149.13,0.056,123.44,0.096,--undefined--,143.526,128.150,124.234,50.728,64.746
IsJoeyPushingKerry,sp,sp,1,0.120,0,0.120,0.351700680272,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,33.687,51.276
IsJoeyPushingKerry,JOEY,JOEY,3,0.289,0,0.289,0.471428571429,153.952,188.72,0.280,135.64,0.120,145.838,137.913,146.606,180.183,70.290,77.704
IsJoeyPushingKerry,PUSHING,PUSHING,5,0.399,0,0.399,0.760770975057,189.880,219.83,0.143,176.51,0.382,185.721,195.814,207.983,184.928,55.607,69.845
IsJoeyPushingKerry,KERRY,KERRY,4,0.429,0,0.429,1.15986394558,148.885,277.88,0.361,86.69,0.298,180.840,117.993,124.403,249.343,57.557,70.490
IsJoeyPushingKerry,sp,sp,0,0.120,0,0.120,1.58888888889,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.539,26.609
IsJoeyPushingLaurie,sp,sp,1,0.409,0,0.409,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.233,13.353
IsJoeyPushingLaurie,IS,IS,2,0.190,0,0.190,0.421541950113,126.288,140.38,0.041,120.84,0.151,140.008,129.676,121.324,120.882,50.975,61.736
IsJoeyPushingLaurie,JOEY,JOEY,3,0.289,0,0.289,0.611111111111,157.826,189.83,0.271,137.85,0.117,--undefined--,139.426,148.257,182.118,66.780,75.968
IsJoeyPushingLaurie,PUSHING,PUSHING,5,0.409,0,0.409,0.900453514739,179.342,219.77,0.132,133.30,0.409,184.166,192.855,201.198,162.180,55.446,67.685
IsJoeyPushingLaurie,KERRY,KERRY,4,0.399,0,0.399,1.30952380952,164.943,254.81,0.292,113.87,0.093,121.195,130.751,208.867,222.410,62.725,71.845
IsJoeyPushingLaurie,sp,sp,0,0.210,0,0.210,1.70861678005,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.967,25.520
IsJohnnyPushingCarrie,sp,sp,1,0.319,0,0.319,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.326,22.517
IsJohnnyPushingCarrie,IS,IS,2,0.210,0,0.210,0.331746031746,131.482,160.89,0.023,114.73,0.138,153.047,129.670,119.440,117.487,48.295,63.010
IsJohnnyPushingCarrie,JOHNNY,JOHNNY,4,0.359,0,0.359,0.54126984127,157.393,192.23,0.322,129.22,0.106,133.510,134.475,160.714,186.696,63.497,71.702
IsJohnnyPushingCarrie,PUSHING,PUSHING,5,0.339,0,0.339,0.900453514739,181.920,203.73,0.254,171.63,0.326,--undefined--,181.263,203.734,181.172,57.579,72.691
IsJohnnyPushingCarrie,CARRIE,CARRIE,4,0.419,0,0.419,1.23968253968,162.464,264.04,0.366,117.33,0.194,175.055,119.270,144.365,234.769,58.602,69.907
IsJohnnyPushingCarrie,sp,sp,0,0.140,0,0.140,1.65873015873,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,21.391,28.640
IsKellyKickingJudy,sp,sp,1,0.609,0,0.609,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.122,11.720
IsKellyKickingJudy,IS,IS,2,0.150,0,0.150,0.621088435374,158.983,206.24,0.023,128.79,0.123,198.495,167.189,141.927,130.942,58.299,68.166
IsKellyKickingJudy,sp,sp,1,0.050,0,0.050,0.77074829932,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.149,59.215
IsKellyKickingJudy,KELLY,KELLY,4,0.389,0,0.389,0.820634920635,159.517,191.81,0.352,135.14,0.224,--undefined--,143.728,146.291,181.732,54.436,70.976
IsKellyKickingJudy,PULLING,PULLING,5,0.369,0,0.369,1.20975056689,176.457,216.28,0.234,151.60,0.369,177.994,165.253,197.671,172.375,55.872,68.720
IsKellyKickingJudy,JUDY,JUDY,4,0.389,0,0.389,1.57891156463,151.058,239.53,0.335,104.19,0.200,128.579,110.599,160.901,234.803,58.709,68.731
IsKellyKickingJudy,sp,sp,0,0.180,0,0.180,1.96802721088,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,17.787,23.267
IsKellyPullingBrandy,sp,sp,1,0.509,0,0.509,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.552,26.537
IsKellyPullingBrandy,IS,IS,2,0.090,0,0.090,0.521315192744,134.077,139.66,0.031,129.98,0.051,--undefined--,136.287,130.447,--undefined--,47.653,54.943
IsKellyPullingBrandy,sp,sp,1,0.050,0,0.050,0.611111111111,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.294,53.696
IsKellyPullingBrandy,KELLY,KELLY,4,0.319,0,0.319,0.660997732426,153.558,184.09,0.299,127.58,0.178,--undefined--,135.954,138.290,176.119,59.838,72.671
IsKellyPullingBrandy,PULLING,PULLING,5,0.379,0,0.379,0.980272108844,176.959,188.23,0.262,142.06,0.377,186.171,177.776,182.559,169.314,57.019,71.581
IsKellyPullingBrandy,JUDY,JUDY,4,0.429,0,0.429,1.35941043084,154.110,253.36,0.345,106.83,0.131,115.289,116.101,177.809,243.488,59.335,72.579
IsKellyPullingBrandy,sp,sp,0,0.269,0,0.269,1.78843537415,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.113,19.727
IsKellyPullingCarrie,sp,sp,1,0.489,0,0.489,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.056,15.919
IsKellyPullingCarrie,IS,IS,2,0.229,0,0.229,0.501360544218,138.855,151.30,0.079,124.26,0.149,--undefined--,146.976,130.603,--undefined--,51.832,65.175
IsKellyPullingCarrie,KELLY,KELLY,4,0.329,0,0.329,0.730839002268,161.478,195.04,0.304,136.40,0.164,--undefined--,145.278,148.126,186.575,61.175,70.762
IsKellyPullingCarrie,PULLING,PULLING,5,0.389,0,0.389,1.06009070295,206.755,230.01,0.309,181.88,0.158,189.404,191.096,207.765,221.691,58.501,72.302
IsKellyPullingCarrie,JUDY,JUDY,4,0.409,0,0.409,1.44920634921,154.291,242.00,0.330,103.64,0.147,119.392,116.893,161.351,237.295,58.070,71.381
IsKellyPullingCarrie,sp,sp,0,0.249,0,0.249,1.85827664399,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.490,21.123
IsKellyPullingJudy,sp,sp,1,0.988,0,0.988,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.566,45.319
IsKellyPullingJudy,IS,IS,2,0.140,0,0.140,1.00022675737,137.540,139.21,0.053,135.87,0.063,--undefined--,137.540,--undefined--,--undefined--,52.662,63.131
IsKellyPullingJudy,KELLY,KELLY,4,0.379,0,0.379,1.13990929705,172.736,190.14,0.343,160.46,0.227,--undefined--,167.479,163.110,184.109,61.686,80.075
IsKellyPullingJudy,PULLING,PULLING,5,0.379,0,0.379,1.51904761905,181.905,192.87,0.286,151.12,0.379,191.011,182.058,185.323,177.546,61.163,74.866
IsKellyPullingJudy,JUDY,JUDY,4,0.379,0,0.379,1.89818594104,160.739,282.51,0.295,105.71,0.120,123.846,111.263,219.748,279.082,55.638,67.683
IsKellyPullingJudy,sp,sp,0,0.289,0,0.289,2.27732426304,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.243,24.402
IsKennyPushingMindy,sp,sp,1,0.439,0,0.439,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.251,31.319
IsKennyPushingMindy,IS,IS,2,0.190,0,0.190,0.451473922902,127.610,134.14,0.063,122.71,0.103,--undefined--,129.248,122.822,--undefined--,54.672,64.945
IsKennyPushingMindy,KENNY,KENNY,4,0.389,0,0.389,0.6410430839,158.546,190.24,0.383,135.56,0.229,--undefined--,151.918,143.289,176.511,57.654,72.781
IsKennyPushingMindy,PUSHING,PUSHING,5,0.439,0,0.439,1.03015873016,152.706,206.65,0.259,121.07,0.439,--undefined--,156.094,176.011,134.397,56.734,70.965
IsKennyPushingMindy,MINDY,MINDY,5,0.359,0,0.359,1.46916099773,160.727,251.12,0.290,118.04,0.078,120.069,126.482,188.921,243.856,58.763,67.362
IsKennyPushingMindy,sp,sp,0,0.319,0,0.319,1.8283446712,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.299,27.417
IsKimmyKickingDavey,sp,sp,1,0.269,0,0.269,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.258,12.140
IsKimmyKickingDavey,IS,IS,2,0.229,0,0.229,0.281859410431,129.774,135.47,0.091,122.50,0.140,--undefined--,133.476,125.014,--undefined--,55.366,67.546
IsKimmyKickingDavey,KICKING,KICKING,5,0.639,0,0.639,0.511337868481,167.434,212.55,0.441,146.14,0.260,--undefined--,156.408,181.963,164.961,56.115,72.368
IsKimmyKickingDavey,TOMMY,TOMMY,4,0.688,0,0.688,1.14988662132,155.428,259.16,0.628,112.70,0.351,164.925,125.098,123.522,218.016,58.153,72.675
IsKimmyKickingDavey,sp,sp,0,0.359,0,0.359,1.83832199546,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.017,24.602
IsKimmyKickingFreddy,sp,sp,1,0.409,0,0.409,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.785,11.928
IsKimmyKickingFreddy,IS,IS,2,0.130,0,0.130,0.421541950113,144.185,170.40,0.042,120.81,0.092,--undefined--,159.621,130.385,--undefined--,51.220,66.329
IsKimmyKickingFreddy,sp,sp,1,0.060,0,0.060,0.551247165533,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,42.981,58.489
IsKimmyKickingFreddy,KICKING,KICKING,5,0.708,0,0.708,0.611111111111,194.696,228.62,0.702,157.40,0.168,165.308,187.448,197.093,216.497,58.074,71.478
IsKimmyKickingFreddy,TOMMY,TOMMY,4,0.379,0,0.379,1.31950113379,144.581,227.55,0.316,106.34,0.190,118.053,110.821,144.877,220.045,58.430,73.463
IsKimmyKickingFreddy,sp,sp,0,0.150,0,0.150,1.69863945578,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.580,25.450
IsKimmyKickingTommy,sp,sp,1,0.200,0,0.200,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.607,10.437
IsKimmyKickingTommy,IS,IS,2,0.150,0,0.150,0.21201814059,155.048,185.80,0.047,133.71,0.112,181.131,166.116,139.195,133.708,54.191,65.719
IsKimmyKickingTommy,sp,sp,1,0.060,0,0.060,0.361678004535,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,49.164,60.082
IsKimmyKickingTommy,KICKING,KICKING,5,0.758,0,0.758,0.421541950113,173.831,207.19,0.598,144.06,0.183,151.375,166.857,166.639,191.189,57.105,72.870
IsKimmyKickingTommy,TOMMY,TOMMY,4,0.469,0,0.469,1.1798185941,168.471,283.66,0.396,111.54,0.151,138.218,118.095,167.217,262.086,58.391,70.793
IsKimmyKickingTommy,sp,sp,0,0.569,0,0.569,1.64875283447,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.668,26.676
IsKimmyLiftingTommy,sp,sp,1,0.369,0,0.369,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.480,14.930
IsKimmyLiftingTommy,IS,IS,2,0.130,0,0.130,0.381632653061,134.089,147.27,0.031,124.31,0.101,147.156,139.166,129.112,124.346,56.239,65.007
IsKimmyLiftingTommy,sp,sp,1,0.030,0,0.030,0.511337868481,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,51.702,54.876
IsKimmyLiftingTommy,KICKING,KICKING,5,0.738,0,0.738,0.54126984127,173.302,201.79,0.611,154.10,0.204,160.318,169.390,168.450,187.581,57.940,70.235
IsKimmyLiftingTommy,TOMMY,TOMMY,4,0.429,0,0.429,1.27959183673,170.845,263.53,0.346,124.20,0.162,162.705,129.467,180.067,250.006,58.211,71.539
IsKimmyLiftingTommy,sp,sp,0,0.279,0,0.279,1.70861678005,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.718,22.415
IsKimmyPokingTommy,sp,sp,1,0.459,0,0.459,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.038,20.425
IsKimmyPokingTommy,IS,IS,2,0.170,0,0.170,0.471428571429,126.698,139.38,0.061,121.52,0.092,--undefined--,129.920,122.365,--undefined--,47.307,61.067
IsKimmyPokingTommy,sp,sp,1,0.040,0,0.040,0.6410430839,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,34.523,44.435
IsKimmyPokingTommy,KICKING,KICKING,5,0.728,0,0.728,0.680952380952,184.168,213.04,0.612,157.46,0.151,163.027,184.450,192.703,188.252,56.786,71.591
IsKimmyPokingTommy,TOMMY,TOMMY,4,0.429,0,0.429,1.40929705215,167.847,237.86,0.351,128.10,0.175,--undefined--,131.978,175.626,231.865,59.278,73.626
IsKimmyPokingTommy,sp,sp,0,0.220,0,0.220,1.83832199546,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,17.039,22.924
IsLaceyPokingVicky,sp,sp,1,0.529,0,0.529,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,11.755,14.546
IsLaceyPokingVicky,IS,IS,2,0.220,0,0.220,0.54126984127,142.978,186.36,0.064,110.13,0.141,177.060,161.240,117.490,137.835,53.945,69.056
IsLaceyPokingVicky,LACEY,LACEY,4,0.329,0,0.329,0.760770975057,154.897,235.84,0.251,119.19,0.050,123.451,130.341,158.990,210.782,66.316,75.890
IsLaceyPokingVicky,POKING,POKING,5,0.409,0,0.409,1.09002267574,120.920,208.40,0.002,94.11,0.406,208.194,132.501,128.484,103.573,57.552,75.921
IsLaceyPokingVicky,VICKY,VICKY,4,0.389,0,0.389,1.49909297052,173.610,280.05,0.298,94.39,0,106.829,115.583,258.348,279.643,52.147,73.774
IsLaceyPokingVicky,sp,sp,0,0.309,0,0.309,1.88820861678,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.863,19.722
IsLaceyPullingFranny,sp,sp,1,0.289,0,0.289,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.729,10.673
IsLaceyPullingFranny,IS,IS,2,0.150,0,0.150,0.301814058957,122.877,129.58,0.078,115.81,0.116,--undefined--,129.577,124.509,120.985,47.312,66.202
IsLaceyPullingFranny,LACEY,LACEY,4,0.399,0,0.399,0.451473922902,155.803,244.02,0.309,121.11,0.068,123.964,146.170,158.789,214.312,61.558,73.458
IsLaceyPullingFranny,PULLING,PULLING,5,0.299,0,0.299,0.850566893424,189.145,222.94,0.070,179.23,0.129,220.190,185.888,186.669,190.746,60.861,72.964
IsLaceyPullingFranny,FRANNY,FRANNY,5,0.399,0,0.399,1.14988662132,146.517,234.68,0.340,105.85,0.164,--undefined--,113.904,142.998,220.988,58.036,70.766
IsLaceyPullingFranny,sp,sp,0,0.110,0,0.110,1.54897959184,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,19.606,25.980
IsLauriePokingSally,sp,sp,1,0.509,0,0.509,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.508,23.929
IsLauriePokingSally,IS,IS,2,0.140,0,0.140,0.521315192744,127.202,137.29,0.040,118.67,0.097,137.286,132.198,121.768,127.558,53.852,64.078
IsLauriePokingSally,LAURIE,LAURIE,4,0.349,0,0.349,0.660997732426,165.959,201.10,0.281,134.02,0,143.524,155.375,175.303,198.743,67.334,74.389
IsLauriePokingSally,POKING,POKING,5,0.319,0,0.319,1.01020408163,194.086,222.15,0.231,179.59,0.152,222.024,193.262,206.463,190.412,54.280,69.240
IsLauriePokingSally,SALLY,SALLY,4,0.499,0,0.499,1.32947845805,177.475,266.01,0.398,120.29,0.194,184.332,124.089,170.742,245.752,61.078,71.731
IsLauriePokingSally,sp,sp,0,0.210,0,0.210,1.8283446712,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.210,23.062
IsLillyKickingPercy,sp,sp,1,0.489,0,0.489,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,6.681,8.648
IsLillyKickingPercy,IS,IS,2,0.229,0,0.229,0.501360544218,162.425,257.75,0.040,129.08,0.130,257.342,144.695,131.042,135.974,51.564,70.069
IsLillyKickingPercy,LILLY,LILLY,4,0.269,0,0.269,0.730839002268,160.058,209.05,0.269,135.84,0.020,137.796,144.605,164.210,193.622,69.420,75.388
IsLillyKickingPercy,KICKING,KICKING,5,0.379,0,0.379,1.00022675737,204.877,240.79,0.241,182.03,0.149,210.205,190.899,219.768,208.066,55.560,70.317
IsLillyKickingPercy,PERCY,PERCY,4,0.449,0,0.449,1.37936507937,157.551,261.78,0.360,98.82,0.309,117.015,119.018,105.313,252.214,52.695,66.637
IsLillyKickingPercy,sp,sp,0,0.649,0,0.649,1.8283446712,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,12.644,22.775
